emotion,feature_layer,feature_id,upstream_layer,component_type,component_name,head_idx,clean_activation,ablated_activation,causal_effect,prompt
Anger,23,11903,19,Head,L19.H7,7,46.82014846801758,46.84919738769531,-0.029048919677734375,Let this be a lesson at how easily manipulated some therapist are. Block the therapist immediately. He/she has been compromised by a psychopath.
Anger,23,11903,20,MLP,L20.MLP,-1,46.82014846801758,42.9549560546875,3.865192413330078,Let this be a lesson at how easily manipulated some therapist are. Block the therapist immediately. He/she has been compromised by a psychopath.
Anger,23,11903,20,Attn,L20.Attn,-1,46.82014846801758,49.017677307128906,-2.197528839111328,Let this be a lesson at how easily manipulated some therapist are. Block the therapist immediately. He/she has been compromised by a psychopath.
Anger,23,11903,20,Head,L20.H0,0,46.82014846801758,46.71657180786133,0.10357666015625,Let this be a lesson at how easily manipulated some therapist are. Block the therapist immediately. He/she has been compromised by a psychopath.
Anger,23,11903,20,Head,L20.H1,1,46.82014846801758,46.684478759765625,0.13566970825195312,Let this be a lesson at how easily manipulated some therapist are. Block the therapist immediately. He/she has been compromised by a psychopath.
Anger,23,11903,20,Head,L20.H2,2,46.82014846801758,47.10403823852539,-0.2838897705078125,Let this be a lesson at how easily manipulated some therapist are. Block the therapist immediately. He/she has been compromised by a psychopath.
Anger,23,11903,20,Head,L20.H3,3,46.82014846801758,46.81975173950195,0.000396728515625,Let this be a lesson at how easily manipulated some therapist are. Block the therapist immediately. He/she has been compromised by a psychopath.
Anger,23,11903,20,Head,L20.H4,4,46.82014846801758,46.70304870605469,0.11709976196289062,Let this be a lesson at how easily manipulated some therapist are. Block the therapist immediately. He/she has been compromised by a psychopath.
Anger,23,11903,20,Head,L20.H5,5,46.82014846801758,47.796424865722656,-0.9762763977050781,Let this be a lesson at how easily manipulated some therapist are. Block the therapist immediately. He/she has been compromised by a psychopath.
Anger,23,11903,20,Head,L20.H6,6,46.82014846801758,46.549095153808594,0.2710533142089844,Let this be a lesson at how easily manipulated some therapist are. Block the therapist immediately. He/she has been compromised by a psychopath.
Anger,23,11903,20,Head,L20.H7,7,46.82014846801758,46.3841552734375,0.4359931945800781,Let this be a lesson at how easily manipulated some therapist are. Block the therapist immediately. He/she has been compromised by a psychopath.
Anger,23,11903,21,MLP,L21.MLP,-1,46.82014846801758,43.797428131103516,3.0227203369140625,Let this be a lesson at how easily manipulated some therapist are. Block the therapist immediately. He/she has been compromised by a psychopath.
Anger,23,11903,21,Attn,L21.Attn,-1,46.82014846801758,44.69923400878906,2.1209144592285156,Let this be a lesson at how easily manipulated some therapist are. Block the therapist immediately. He/she has been compromised by a psychopath.
Anger,23,11903,21,Head,L21.H0,0,46.82014846801758,47.64971160888672,-0.8295631408691406,Let this be a lesson at how easily manipulated some therapist are. Block the therapist immediately. He/she has been compromised by a psychopath.
Anger,23,11903,21,Head,L21.H1,1,46.82014846801758,47.05517578125,-0.23502731323242188,Let this be a lesson at how easily manipulated some therapist are. Block the therapist immediately. He/she has been compromised by a psychopath.
Anger,23,11903,21,Head,L21.H2,2,46.82014846801758,45.97742462158203,0.8427238464355469,Let this be a lesson at how easily manipulated some therapist are. Block the therapist immediately. He/she has been compromised by a psychopath.
Anger,23,11903,21,Head,L21.H3,3,46.82014846801758,46.28633117675781,0.5338172912597656,Let this be a lesson at how easily manipulated some therapist are. Block the therapist immediately. He/she has been compromised by a psychopath.
Anger,23,11903,21,Head,L21.H4,4,46.82014846801758,46.551326751708984,0.26882171630859375,Let this be a lesson at how easily manipulated some therapist are. Block the therapist immediately. He/she has been compromised by a psychopath.
Anger,23,11903,21,Head,L21.H5,5,46.82014846801758,47.280391693115234,-0.46024322509765625,Let this be a lesson at how easily manipulated some therapist are. Block the therapist immediately. He/she has been compromised by a psychopath.
Anger,23,11903,21,Head,L21.H6,6,46.82014846801758,45.27429962158203,1.5458488464355469,Let this be a lesson at how easily manipulated some therapist are. Block the therapist immediately. He/she has been compromised by a psychopath.
Anger,23,11903,21,Head,L21.H7,7,46.82014846801758,47.363380432128906,-0.5432319641113281,Let this be a lesson at how easily manipulated some therapist are. Block the therapist immediately. He/she has been compromised by a psychopath.
Anger,23,11903,22,MLP,L22.MLP,-1,46.82014846801758,40.10627746582031,6.713871002197266,Let this be a lesson at how easily manipulated some therapist are. Block the therapist immediately. He/she has been compromised by a psychopath.
Anger,23,11903,22,Attn,L22.Attn,-1,46.82014846801758,46.50462341308594,0.3155250549316406,Let this be a lesson at how easily manipulated some therapist are. Block the therapist immediately. He/she has been compromised by a psychopath.
Anger,23,11903,22,Head,L22.H0,0,46.82014846801758,46.85955810546875,-0.039409637451171875,Let this be a lesson at how easily manipulated some therapist are. Block the therapist immediately. He/she has been compromised by a psychopath.
Anger,23,11903,22,Head,L22.H1,1,46.82014846801758,46.527069091796875,0.2930793762207031,Let this be a lesson at how easily manipulated some therapist are. Block the therapist immediately. He/she has been compromised by a psychopath.
Anger,23,11903,22,Head,L22.H2,2,46.82014846801758,46.653167724609375,0.16698074340820312,Let this be a lesson at how easily manipulated some therapist are. Block the therapist immediately. He/she has been compromised by a psychopath.
Anger,23,11903,22,Head,L22.H3,3,46.82014846801758,46.987457275390625,-0.16730880737304688,Let this be a lesson at how easily manipulated some therapist are. Block the therapist immediately. He/she has been compromised by a psychopath.
Anger,23,11903,22,Head,L22.H4,4,46.82014846801758,46.04273986816406,0.7774085998535156,Let this be a lesson at how easily manipulated some therapist are. Block the therapist immediately. He/she has been compromised by a psychopath.
Anger,23,11903,22,Head,L22.H5,5,46.82014846801758,47.434146881103516,-0.6139984130859375,Let this be a lesson at how easily manipulated some therapist are. Block the therapist immediately. He/she has been compromised by a psychopath.
Anger,23,11903,22,Head,L22.H6,6,46.82014846801758,46.72386932373047,0.09627914428710938,Let this be a lesson at how easily manipulated some therapist are. Block the therapist immediately. He/she has been compromised by a psychopath.
Anger,23,11903,22,Head,L22.H7,7,46.82014846801758,46.4987678527832,0.321380615234375,Let this be a lesson at how easily manipulated some therapist are. Block the therapist immediately. He/she has been compromised by a psychopath.
Anger,23,11903,13,MLP,L13.MLP,-1,0.0,0.0,0.0,I hate Detroit
Anger,23,11903,13,Attn,L13.Attn,-1,0.0,0.0,0.0,I hate Detroit
Anger,23,11903,14,MLP,L14.MLP,-1,0.0,0.0,0.0,I hate Detroit
Anger,23,11903,14,Attn,L14.Attn,-1,0.0,0.0,0.0,I hate Detroit
Anger,23,11903,15,MLP,L15.MLP,-1,0.0,0.0,0.0,I hate Detroit
Anger,23,11903,15,Attn,L15.Attn,-1,0.0,0.0,0.0,I hate Detroit
Anger,23,11903,16,MLP,L16.MLP,-1,0.0,0.0,0.0,I hate Detroit
Anger,23,11903,16,Attn,L16.Attn,-1,0.0,0.0,0.0,I hate Detroit
Anger,23,11903,17,MLP,L17.MLP,-1,0.0,0.0,0.0,I hate Detroit
Anger,23,11903,17,Attn,L17.Attn,-1,0.0,0.0,0.0,I hate Detroit
Anger,23,11903,18,MLP,L18.MLP,-1,0.0,0.0,0.0,I hate Detroit
Anger,23,11903,18,Attn,L18.Attn,-1,0.0,0.0,0.0,I hate Detroit
Anger,23,11903,19,MLP,L19.MLP,-1,0.0,0.0,0.0,I hate Detroit
Anger,23,11903,19,Attn,L19.Attn,-1,0.0,0.0,0.0,I hate Detroit
Anger,23,11903,20,MLP,L20.MLP,-1,0.0,0.0,0.0,I hate Detroit
Anger,23,11903,20,Attn,L20.Attn,-1,0.0,0.0,0.0,I hate Detroit
Anger,23,11903,21,MLP,L21.MLP,-1,0.0,0.0,0.0,I hate Detroit
Anger,23,11903,21,Attn,L21.Attn,-1,0.0,0.0,0.0,I hate Detroit
Anger,23,11903,22,MLP,L22.MLP,-1,0.0,0.0,0.0,I hate Detroit
Anger,23,11903,22,Attn,L22.Attn,-1,0.0,0.0,0.0,I hate Detroit
Anger,23,11903,13,MLP,L13.MLP,-1,46.2135009765625,39.43387222290039,6.779628753662109,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,13,Attn,L13.Attn,-1,46.2135009765625,41.346214294433594,4.867286682128906,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,13,Head,L13.H0,0,46.2135009765625,46.5255241394043,-0.3120231628417969,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,13,Head,L13.H1,1,46.2135009765625,47.28314971923828,-1.0696487426757812,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,13,Head,L13.H2,2,46.2135009765625,47.31995391845703,-1.1064529418945312,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,13,Head,L13.H3,3,46.2135009765625,46.02288818359375,0.19061279296875,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,13,Head,L13.H4,4,46.2135009765625,47.12660217285156,-0.9131011962890625,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,13,Head,L13.H5,5,46.2135009765625,40.464195251464844,5.749305725097656,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,13,Head,L13.H6,6,46.2135009765625,46.93223571777344,-0.7187347412109375,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,13,Head,L13.H7,7,46.2135009765625,45.28008270263672,0.9334182739257812,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,14,MLP,L14.MLP,-1,46.2135009765625,44.82833480834961,1.3851661682128906,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,14,Attn,L14.Attn,-1,46.2135009765625,48.49562072753906,-2.2821197509765625,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,14,Head,L14.H0,0,46.2135009765625,45.942596435546875,0.270904541015625,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,14,Head,L14.H1,1,46.2135009765625,44.62651824951172,1.5869827270507812,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,14,Head,L14.H2,2,46.2135009765625,45.81063461303711,0.4028663635253906,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,14,Head,L14.H3,3,46.2135009765625,46.371116638183594,-0.15761566162109375,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,14,Head,L14.H4,4,46.2135009765625,46.11149597167969,0.1020050048828125,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,14,Head,L14.H5,5,46.2135009765625,46.14801788330078,0.06548309326171875,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,14,Head,L14.H6,6,46.2135009765625,49.31864929199219,-3.1051483154296875,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,14,Head,L14.H7,7,46.2135009765625,43.645172119140625,2.568328857421875,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,15,MLP,L15.MLP,-1,46.2135009765625,40.12986373901367,6.083637237548828,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,15,Attn,L15.Attn,-1,46.2135009765625,38.1846923828125,8.02880859375,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,15,Head,L15.H0,0,46.2135009765625,46.60572814941406,-0.3922271728515625,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,15,Head,L15.H1,1,46.2135009765625,47.30829620361328,-1.0947952270507812,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,15,Head,L15.H2,2,46.2135009765625,39.07971954345703,7.133781433105469,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,15,Head,L15.H3,3,46.2135009765625,44.720027923583984,1.4934730529785156,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,15,Head,L15.H4,4,46.2135009765625,46.82004165649414,-0.6065406799316406,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,15,Head,L15.H5,5,46.2135009765625,45.9349365234375,0.278564453125,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,15,Head,L15.H6,6,46.2135009765625,42.02875518798828,4.184745788574219,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,15,Head,L15.H7,7,46.2135009765625,50.76934814453125,-4.55584716796875,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,16,MLP,L16.MLP,-1,46.2135009765625,42.95733642578125,3.25616455078125,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,16,Attn,L16.Attn,-1,46.2135009765625,46.23375701904297,-0.02025604248046875,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,16,Head,L16.H0,0,46.2135009765625,44.960601806640625,1.252899169921875,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,16,Head,L16.H1,1,46.2135009765625,45.12963104248047,1.0838699340820312,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,16,Head,L16.H2,2,46.2135009765625,44.649879455566406,1.5636215209960938,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,16,Head,L16.H3,3,46.2135009765625,49.582252502441406,-3.3687515258789062,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,16,Head,L16.H4,4,46.2135009765625,46.500709533691406,-0.28720855712890625,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,16,Head,L16.H5,5,46.2135009765625,46.371219635009766,-0.15771865844726562,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,16,Head,L16.H6,6,46.2135009765625,46.5343017578125,-0.32080078125,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,16,Head,L16.H7,7,46.2135009765625,46.07551956176758,0.13798141479492188,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,17,MLP,L17.MLP,-1,46.2135009765625,38.8721923828125,7.34130859375,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,17,Attn,L17.Attn,-1,46.2135009765625,49.55414581298828,-3.3406448364257812,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,17,Head,L17.H0,0,46.2135009765625,46.33598327636719,-0.1224822998046875,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,17,Head,L17.H1,1,46.2135009765625,46.379791259765625,-0.166290283203125,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,17,Head,L17.H2,2,46.2135009765625,46.65671157836914,-0.4432106018066406,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,17,Head,L17.H3,3,46.2135009765625,47.01655578613281,-0.8030548095703125,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,17,Head,L17.H4,4,46.2135009765625,46.105865478515625,0.107635498046875,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,17,Head,L17.H5,5,46.2135009765625,44.589603424072266,1.6238975524902344,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,17,Head,L17.H6,6,46.2135009765625,45.20851135253906,1.0049896240234375,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,17,Head,L17.H7,7,46.2135009765625,47.07257080078125,-0.85906982421875,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,18,MLP,L18.MLP,-1,46.2135009765625,47.02696228027344,-0.8134613037109375,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,18,Attn,L18.Attn,-1,46.2135009765625,48.694908142089844,-2.4814071655273438,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,18,Head,L18.H0,0,46.2135009765625,45.23725128173828,0.9762496948242188,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,18,Head,L18.H1,1,46.2135009765625,46.819252014160156,-0.6057510375976562,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,18,Head,L18.H2,2,46.2135009765625,46.00531005859375,0.20819091796875,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,18,Head,L18.H3,3,46.2135009765625,46.35716247558594,-0.1436614990234375,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,18,Head,L18.H4,4,46.2135009765625,46.64801788330078,-0.43451690673828125,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,18,Head,L18.H5,5,46.2135009765625,46.178314208984375,0.035186767578125,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,18,Head,L18.H6,6,46.2135009765625,46.55551528930664,-0.3420143127441406,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,18,Head,L18.H7,7,46.2135009765625,46.21166229248047,0.00183868408203125,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,19,MLP,L19.MLP,-1,46.2135009765625,42.593055725097656,3.6204452514648438,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,19,Attn,L19.Attn,-1,46.2135009765625,45.93071746826172,0.28278350830078125,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,19,Head,L19.H0,0,46.2135009765625,46.08182907104492,0.13167190551757812,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,19,Head,L19.H1,1,46.2135009765625,46.24293518066406,-0.0294342041015625,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,19,Head,L19.H2,2,46.2135009765625,45.595985412597656,0.6175155639648438,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,19,Head,L19.H3,3,46.2135009765625,46.55556869506836,-0.3420677185058594,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,19,Head,L19.H4,4,46.2135009765625,47.8795051574707,-1.6660041809082031,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,19,Head,L19.H5,5,46.2135009765625,43.699554443359375,2.513946533203125,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,19,Head,L19.H6,6,46.2135009765625,46.12347412109375,0.09002685546875,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,19,Head,L19.H7,7,46.2135009765625,46.26171112060547,-0.04821014404296875,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,20,MLP,L20.MLP,-1,46.2135009765625,39.85485076904297,6.358650207519531,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,20,Attn,L20.Attn,-1,46.2135009765625,47.47882843017578,-1.2653274536132812,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,20,Head,L20.H0,0,46.2135009765625,46.42139434814453,-0.20789337158203125,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,20,Head,L20.H1,1,46.2135009765625,45.9874382019043,0.22606277465820312,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,20,Head,L20.H2,2,46.2135009765625,46.54792785644531,-0.3344268798828125,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,20,Head,L20.H3,3,46.2135009765625,46.28099060058594,-0.0674896240234375,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,20,Head,L20.H4,4,46.2135009765625,46.61205291748047,-0.39855194091796875,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,20,Head,L20.H5,5,46.2135009765625,45.23991775512695,0.9735832214355469,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,20,Head,L20.H6,6,46.2135009765625,46.39561080932617,-0.18210983276367188,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,20,Head,L20.H7,7,46.2135009765625,46.10888671875,0.1046142578125,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,21,MLP,L21.MLP,-1,46.2135009765625,35.44806671142578,10.765434265136719,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,21,Attn,L21.Attn,-1,46.2135009765625,41.910648345947266,4.302852630615234,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,21,Head,L21.H0,0,46.2135009765625,45.80976867675781,0.4037322998046875,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,21,Head,L21.H1,1,46.2135009765625,46.94320297241211,-0.7297019958496094,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,21,Head,L21.H2,2,46.2135009765625,46.64429473876953,-0.43079376220703125,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,21,Head,L21.H3,3,46.2135009765625,45.725669860839844,0.48783111572265625,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,21,Head,L21.H4,4,46.2135009765625,45.57251739501953,0.6409835815429688,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,21,Head,L21.H5,5,46.2135009765625,46.91056823730469,-0.6970672607421875,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,21,Head,L21.H6,6,46.2135009765625,44.60108947753906,1.6124114990234375,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,21,Head,L21.H7,7,46.2135009765625,46.476097106933594,-0.26259613037109375,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,22,MLP,L22.MLP,-1,46.2135009765625,43.120025634765625,3.093475341796875,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,22,Attn,L22.Attn,-1,46.2135009765625,48.1739616394043,-1.9604606628417969,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,22,Head,L22.H0,0,46.2135009765625,46.3660888671875,-0.152587890625,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,22,Head,L22.H1,1,46.2135009765625,45.2720947265625,0.94140625,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,22,Head,L22.H2,2,46.2135009765625,45.72989273071289,0.4836082458496094,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,22,Head,L22.H3,3,46.2135009765625,46.323219299316406,-0.10971832275390625,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,22,Head,L22.H4,4,46.2135009765625,47.04863739013672,-0.8351364135742188,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,22,Head,L22.H5,5,46.2135009765625,46.286006927490234,-0.07250595092773438,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,22,Head,L22.H6,6,46.2135009765625,46.39459228515625,-0.18109130859375,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,22,Head,L22.H7,7,46.2135009765625,45.73139953613281,0.4821014404296875,WHY HAVE I NOT SEEN YOU? WHERE THE HELL HAVE YOU BEEN?
Anger,23,11903,13,MLP,L13.MLP,-1,39.673973083496094,37.29766082763672,2.376312255859375,yeah fuck you too okay
Anger,23,11903,13,Attn,L13.Attn,-1,39.673973083496094,35.52076721191406,4.153205871582031,yeah fuck you too okay
Anger,23,11903,13,Head,L13.H0,0,39.673973083496094,41.28770446777344,-1.6137313842773438,yeah fuck you too okay
Anger,23,11903,13,Head,L13.H1,1,39.673973083496094,39.324317932128906,0.3496551513671875,yeah fuck you too okay
Anger,23,11903,13,Head,L13.H2,2,39.673973083496094,40.73969268798828,-1.0657196044921875,yeah fuck you too okay
Anger,23,11903,13,Head,L13.H3,3,39.673973083496094,37.46283721923828,2.2111358642578125,yeah fuck you too okay
Anger,23,11903,13,Head,L13.H4,4,39.673973083496094,38.82068634033203,0.8532867431640625,yeah fuck you too okay
Anger,23,11903,13,Head,L13.H5,5,39.673973083496094,39.119476318359375,0.5544967651367188,yeah fuck you too okay
Anger,23,11903,13,Head,L13.H6,6,39.673973083496094,39.966217041015625,-0.29224395751953125,yeah fuck you too okay
Anger,23,11903,13,Head,L13.H7,7,39.673973083496094,39.83897399902344,-0.16500091552734375,yeah fuck you too okay
Anger,23,11903,14,MLP,L14.MLP,-1,39.673973083496094,35.10968780517578,4.5642852783203125,yeah fuck you too okay
Anger,23,11903,14,Attn,L14.Attn,-1,39.673973083496094,41.34898376464844,-1.6750106811523438,yeah fuck you too okay
Anger,23,11903,14,Head,L14.H0,0,39.673973083496094,39.24642562866211,0.4275474548339844,yeah fuck you too okay
Anger,23,11903,14,Head,L14.H1,1,39.673973083496094,39.303611755371094,0.370361328125,yeah fuck you too okay
Anger,23,11903,14,Head,L14.H2,2,39.673973083496094,37.58864212036133,2.0853309631347656,yeah fuck you too okay
Anger,23,11903,14,Head,L14.H3,3,39.673973083496094,39.49952697753906,0.17444610595703125,yeah fuck you too okay
Anger,23,11903,14,Head,L14.H4,4,39.673973083496094,38.51463317871094,1.1593399047851562,yeah fuck you too okay
Anger,23,11903,14,Head,L14.H5,5,39.673973083496094,41.439483642578125,-1.7655105590820312,yeah fuck you too okay
Anger,23,11903,14,Head,L14.H6,6,39.673973083496094,42.421234130859375,-2.7472610473632812,yeah fuck you too okay
Anger,23,11903,14,Head,L14.H7,7,39.673973083496094,38.5146369934082,1.1593360900878906,yeah fuck you too okay
