emotion,layer,feature_id,prompt,alpha,log_prob,delta_log_prob,activation,delta_activation
Anger,24,11139,John Oliver is a fucking liberal pig.,0,-28.633216857910156,0.0,0.0,0.0
Anger,24,11139,John Oliver is a fucking liberal pig.,1,-28.632671737670897,0.0005451202392592336,0.0,0.0
Anger,24,11139,John Oliver is a fucking liberal pig.,2,-28.631918048858644,0.0012988090515122508,0.0,0.0
Anger,24,11139,John Oliver is a fucking liberal pig.,4,-28.6299578666687,0.0032589912414557887,0.0,0.0
Anger,24,11139,"Fuck it, im paying the premium -- 15% risk in not ...",-2,-28.448643350601195,-0.002935695648190517,15.691421508789062,-1.901327133178711
Anger,24,11139,"Fuck it, im paying the premium -- 15% risk in not ...",-1,-28.447229862213135,-0.0015222072601304149,16.642091751098633,-0.9506568908691406
Anger,24,11139,"Fuck it, im paying the premium -- 15% risk in not ...",0,-28.445707654953004,0.0,17.592748641967773,0.0
Anger,24,11139,"Fuck it, im paying the premium -- 15% risk in not ...",1,-28.444065856933594,0.0016417980194098902,18.54340934753418,0.9506607055664062
Anger,24,11139,"Fuck it, im paying the premium -- 15% risk in not ...",2,-28.44230990409851,0.003397750854492898,19.49407196044922,1.9013233184814453
Anger,24,11139,"Fuck it, im paying the premium -- 15% risk in not ...",4,-28.438462567329406,0.007245087623598323,21.395442962646484,3.802694320678711
Anger,24,11139,Me but with boobs. When will be able to trade body...,-2,-22.13532645702362,0.00406498908996511,84.88099670410156,-1.9014358520507812
Anger,24,11139,Me but with boobs. When will be able to trade body...,-1,-22.137343192100523,0.0020482540130615234,85.83171081542969,-0.9507217407226562
Anger,24,11139,Me but with boobs. When will be able to trade body...,0,-22.139391446113585,0.0,86.78243255615234,0.0
Anger,24,11139,Me but with boobs. When will be able to trade body...,1,-22.14144895076752,-0.0020575046539335062,87.73300170898438,0.9505691528320312
Anger,24,11139,Me but with boobs. When will be able to trade body...,2,-22.143551027774812,-0.004159581661227207,88.68373107910156,1.9012985229492188
Anger,24,11139,Me but with boobs. When will be able to trade body...,4,-22.1478297829628,-0.008438336849213357,90.58506774902344,3.8026351928710938
Fear,24,8581,"As a risk analyst, that's a terrible idea, Risk is...",-2,-31.44937229156494,-0.050513362884522905,0.0,0.0
Fear,24,8581,"As a risk analyst, that's a terrible idea, Risk is...",-1,-31.424104595184325,-0.02524566650390625,0.0,0.0
Fear,24,8581,"As a risk analyst, that's a terrible idea, Risk is...",0,-31.39885892868042,0.0,0.0,0.0
Fear,24,8581,"As a risk analyst, that's a terrible idea, Risk is...",1,-31.373640871047975,0.025218057632443447,0.0,0.0
Fear,24,8581,"As a risk analyst, that's a terrible idea, Risk is...",2,-31.34843816757202,0.05042076110839844,0.0,0.0
Fear,24,8581,"As a risk analyst, that's a terrible idea, Risk is...",4,-31.2981237411499,0.10073518753051758,0.0,0.0
Fear,24,8581,Top 10 nibbas satan's too afraid to torture.,-2,-21.14784245491028,-0.036020517349243164,30.025239944458008,-1.7793197631835938
Fear,24,8581,Top 10 nibbas satan's too afraid to torture.,-1,-21.12977268695831,-0.0179507493972757,30.91490364074707,-0.8896560668945312
Fear,24,8581,Top 10 nibbas satan's too afraid to torture.,0,-21.111821937561036,0.0,31.8045597076416,0.0
Fear,24,8581,Top 10 nibbas satan's too afraid to torture.,1,-21.09393048286438,0.017891454696655984,32.6942138671875,0.8896541595458984
Fear,24,8581,Top 10 nibbas satan's too afraid to torture.,2,-21.076154112815857,0.03566782474517893,33.58384704589844,1.779287338256836
Fear,24,8581,Top 10 nibbas satan's too afraid to torture.,4,-21.0409334897995,0.07088844776153636,35.36315155029297,3.558591842651367
Fear,24,8581,"It would probably be horrifying if we tried, when ...",-2,-23.93933916091919,-0.03875598907470845,0.0,0.0
Fear,24,8581,"It would probably be horrifying if we tried, when ...",-1,-23.919897603988648,-0.01931443214416717,0.0,0.0
Fear,24,8581,"It would probably be horrifying if we tried, when ...",0,-23.90058317184448,0.0,0.0,0.0
Fear,24,8581,"It would probably be horrifying if we tried, when ...",1,-23.88136830329895,0.019214868545532227,0.0,0.0
Fear,24,8581,"It would probably be horrifying if we tried, when ...",2,-23.862262296676636,0.03832087516784455,0.0,0.0
Fear,24,8581,"It would probably be horrifying if we tried, when ...",4,-23.824438953399657,0.07614421844482422,0.0,0.0
Fear,24,8581,oh man clicking 2 buttons before you read an artic...,-2,-29.976949405670165,-0.03830890655517649,22.43986701965332,-1.7792797088623047
Fear,24,8581,oh man clicking 2 buttons before you read an artic...,-1,-29.95775089263916,-0.019110393524172764,23.32951545715332,-0.8896312713623047
Fear,24,8581,oh man clicking 2 buttons before you read an artic...,0,-29.93864049911499,0.0,24.219146728515625,0.0
Fear,24,8581,oh man clicking 2 buttons before you read an artic...,1,-29.919627380371093,0.019013118743895774,25.10881233215332,0.8896656036376953
Fear,24,8581,oh man clicking 2 buttons before you read an artic...,2,-29.900704002380373,0.0379364967346163,25.998449325561523,1.7793025970458984
Fear,24,8581,oh man clicking 2 buttons before you read an artic...,4,-29.86312828063965,0.07551221847533895,27.777761459350586,3.558614730834961
Fear,24,8581,i have bought this but not played. i'm scared. hol...,-2,-21.4324373960495,-0.041828036308288574,13.237421035766602,-1.7793025970458984
Fear,24,8581,i have bought this but not played. i'm scared. hol...,-1,-21.411480689048766,-0.02087132930755331,14.127073287963867,-0.8896503448486328
Fear,24,8581,i have bought this but not played. i'm scared. hol...,0,-21.390609359741212,0.0,15.0167236328125,0.0
Fear,24,8581,i have bought this but not played. i'm scared. hol...,1,-21.369827699661254,0.020781660079958186,15.906364440917969,0.8896408081054688
Fear,24,8581,i have bought this but not played. i'm scared. hol...,2,-21.34912598133087,0.04148337841034078,16.796001434326172,1.7792778015136719
Fear,24,8581,i have bought this but not played. i'm scared. hol...,4,-21.30797710418701,0.08263225555420206,18.5753116607666,3.5585880279541016
Fear,24,8581,I’m afraid too. It’s the not knowing what will hap...,-2,-25.481254863739014,-0.04150416851043914,0.0,0.0
Fear,24,8581,I’m afraid too. It’s the not knowing what will hap...,-1,-25.460502195358277,-0.02075150012970184,0.0,0.0
Fear,24,8581,I’m afraid too. It’s the not knowing what will hap...,0,-25.439750695228575,0.0,0.0,0.0
Fear,24,8581,I’m afraid too. It’s the not knowing what will hap...,1,-25.419045758247375,0.02070493698120046,0.0,0.0
Fear,24,8581,I’m afraid too. It’s the not knowing what will hap...,2,-25.398322677612306,0.04142801761626913,0.0,0.0
Fear,24,8581,I’m afraid too. It’s the not knowing what will hap...,4,-25.35697021484375,0.08278048038482666,0.0,0.0
Fear,24,8581,I would be afraid he would come back and somehow b...,-2,-22.242705714702605,-0.040948545932767644,0.0,0.0
Fear,24,8581,I would be afraid he would come back and somehow b...,-1,-22.22221928834915,-0.020462119579313764,0.0,0.0
Fear,24,8581,I would be afraid he would come back and somehow b...,0,-22.201757168769838,0.0,0.0,0.0
Fear,24,8581,I would be afraid he would come back and somehow b...,1,-22.18136695623398,0.020390212535858154,0.0,0.0
Fear,24,8581,I would be afraid he would come back and somehow b...,2,-22.16098436117172,0.040772807598116856,0.0,0.0
Fear,24,8581,I would be afraid he would come back and somehow b...,4,-22.120395267009734,0.08136190176010416,0.0,0.0
Fear,24,8581,If an AI projectile is your biggest problem you've...,-2,-23.92099952697754,-0.05170435905456472,0.0,0.0
Fear,24,8581,If an AI projectile is your biggest problem you've...,-1,-23.895110750198363,-0.025815582275388493,0.0,0.0
Fear,24,8581,If an AI projectile is your biggest problem you've...,0,-23.869295167922974,0.0,0.0,0.0
Fear,24,8581,If an AI projectile is your biggest problem you've...,1,-23.84357738494873,0.025717782974243875,0.0,0.0
Fear,24,8581,If an AI projectile is your biggest problem you've...,2,-23.817952394485474,0.05134277343750071,0.0,0.0
Fear,24,8581,If an AI projectile is your biggest problem you've...,4,-23.76699776649475,0.10229740142822408,0.0,0.0
Fear,24,8581,"I can't imagine who IS, the whole thing is so crin...",-2,-28.630466508865357,-0.04608740806579803,0.0,0.0
Fear,24,8581,"I can't imagine who IS, the whole thing is so crin...",-1,-28.60740795135498,-0.023028850555419922,0.0,0.0
Fear,24,8581,"I can't imagine who IS, the whole thing is so crin...",0,-28.58437910079956,0.0,0.0,0.0
Fear,24,8581,"I can't imagine who IS, the whole thing is so crin...",1,-28.56135196685791,0.02302713394164968,0.0,0.0
Fear,24,8581,"I can't imagine who IS, the whole thing is so crin...",2,-28.53833212852478,0.04604697227478027,0.0,0.0
Fear,24,8581,"I can't imagine who IS, the whole thing is so crin...",4,-28.49237937927246,0.0919997215270989,0.0,0.0
Fear,24,8581,Oh [NAME] if I was 9 and my parents did that I wou...,-2,-28.531994652748107,-0.05294446945190501,0.0,0.0
Fear,24,8581,Oh [NAME] if I was 9 and my parents did that I wou...,-1,-28.50548849105835,-0.026438307762148838,0.0,0.0
Fear,24,8581,Oh [NAME] if I was 9 and my parents did that I wou...,0,-28.479050183296202,0.0,0.0,0.0
Fear,24,8581,Oh [NAME] if I was 9 and my parents did that I wou...,1,-28.452656531333922,0.026393651962280273,0.0,0.0
Fear,24,8581,Oh [NAME] if I was 9 and my parents did that I wou...,2,-28.426325011253358,0.05272517204284455,0.0,0.0
Fear,24,8581,Oh [NAME] if I was 9 and my parents did that I wou...,4,-28.373821473121644,0.1052287101745577,0.0,0.0
Disgust,24,10476,Unhhh has not been funny for a while now. This is ...,-2,-28.40507917404175,-0.015773820877075906,71.73805236816406,-1.638519287109375
Disgust,24,10476,Unhhh has not been funny for a while now. This is ...,-1,-28.397188121080397,-0.007882767915724287,72.5573501586914,-0.8192214965820312
Disgust,24,10476,Unhhh has not been funny for a while now. This is ...,0,-28.389305353164673,0.0,73.37657165527344,0.0
Disgust,24,10476,Unhhh has not been funny for a while now. This is ...,1,-28.381433910131456,0.007871443033216963,74.19589233398438,0.8193206787109375
Disgust,24,10476,Unhhh has not been funny for a while now. This is ...,2,-28.373565751314164,0.015739601850508933,75.01516723632812,1.6385955810546875
Disgust,24,10476,Unhhh has not been funny for a while now. This is ...,4,-28.357889372110368,0.03141598105430532,76.6537094116211,3.2771377563476562
Disgust,24,10476,that's like a kel'thuzad/kael'thas wet dream right...,-2,-26.504998874664306,-0.008223485946654563,13.589622497558594,-1.6385726928710938
Disgust,24,10476,that's like a kel'thuzad/kael'thas wet dream right...,-1,-26.500870329141616,-0.0040949404239647436,14.408914566040039,-0.8192806243896484
Disgust,24,10476,that's like a kel'thuzad/kael'thas wet dream right...,0,-26.49677538871765,0.0,15.228195190429688,0.0
Disgust,24,10476,that's like a kel'thuzad/kael'thas wet dream right...,1,-26.492703425884248,0.0040719628334038305,16.047494888305664,0.8192996978759766
Disgust,24,10476,that's like a kel'thuzad/kael'thas wet dream right...,2,-26.488633459806444,0.008141928911207685,16.866743087768555,1.6385478973388672
Disgust,24,10476,that's like a kel'thuzad/kael'thas wet dream right...,4,-26.480583840608595,0.016191548109055987,18.50532341003418,3.277128219604492
Disgust,24,10476,"As bad as this sub was in the 1st quarter, our ann...",-2,-27.82604014277458,-0.01609784960746552,72.13108825683594,-1.6385040283203125
Disgust,24,10476,"As bad as this sub was in the 1st quarter, our ann...",-1,-27.817988896369933,-0.008046603202817693,72.95036315917969,-0.8192291259765625
Disgust,24,10476,"As bad as this sub was in the 1st quarter, our ann...",0,-27.809942293167115,0.0,73.76959228515625,0.0
Disgust,24,10476,"As bad as this sub was in the 1st quarter, our ann...",1,-27.801893642544748,0.008048650622367148,74.58889770507812,0.819305419921875
Disgust,24,10476,"As bad as this sub was in the 1st quarter, our ann...",2,-27.79383355677128,0.016108736395835876,75.40817260742188,1.638580322265625
Disgust,24,10476,"As bad as this sub was in the 1st quarter, our ann...",4,-27.777719098329545,0.03222319483757019,77.04673767089844,3.2771453857421875
Disgust,24,10476,How dare you put x on the same level as [NAME] and...,-2,-24.442125457525254,-0.011168044805526023,23.105791091918945,-1.6385841369628906
Disgust,24,10476,How dare you put x on the same level as [NAME] and...,-1,-24.436540785431863,-0.005583372712134604,23.925085067749023,-0.8192901611328125
Disgust,24,10476,How dare you put x on the same level as [NAME] and...,0,-24.430957412719728,0.0,24.744375228881836,0.0
Disgust,24,10476,How dare you put x on the same level as [NAME] and...,1,-24.425373503565787,0.005583909153941136,25.563650131225586,0.81927490234375
Disgust,24,10476,How dare you put x on the same level as [NAME] and...,2,-24.41979312002659,0.011164292693138123,26.382944107055664,1.6385688781738281
Disgust,24,10476,How dare you put x on the same level as [NAME] and...,4,-24.40863684117794,0.022320571541786904,28.021512985229492,3.2771377563476562
Disgust,24,10476,The humidity in Sydney is worse.,-2,-27.164871883392333,-0.01245659589767456,14.625104904174805,-1.638580322265625
Disgust,24,10476,The humidity in Sydney is worse.,-1,-27.158643209934233,-0.006227922439574485,15.444393157958984,-0.8192920684814453
Disgust,24,10476,The humidity in Sydney is worse.,0,-27.15241528749466,0.0,16.26368522644043,0.0
Disgust,24,10476,The humidity in Sydney is worse.,1,-27.14617024064064,0.006245046854019165,17.082969665527344,0.8192844390869141
Disgust,24,10476,The humidity in Sydney is worse.,2,-27.139928275346755,0.012487012147904153,17.902233123779297,1.6385478973388672
Disgust,24,10476,The humidity in Sydney is worse.,4,-27.12741237282753,0.025002914667130227,19.540813446044922,3.277128219604492
Disgust,24,10476,"It’s a disgusting mix of mayonnaise, ketchup, and ...",-2,-24.205134162306784,-0.009922486543654685,0.0,0.0
Disgust,24,10476,"It’s a disgusting mix of mayonnaise, ketchup, and ...",-1,-24.20016828030348,-0.004956604540350185,0.0,0.0
Disgust,24,10476,"It’s a disgusting mix of mayonnaise, ketchup, and ...",0,-24.19521167576313,0.0,0.0,0.0
Disgust,24,10476,"It’s a disgusting mix of mayonnaise, ketchup, and ...",1,-24.190217719972132,0.004993955790997262,0.0,0.0
Disgust,24,10476,"It’s a disgusting mix of mayonnaise, ketchup, and ...",2,-24.185211035609246,0.010000640153883467,0.0,0.0
Disgust,24,10476,"It’s a disgusting mix of mayonnaise, ketchup, and ...",4,-24.17513337880373,0.020078296959400888,0.0,0.0
Disgust,24,10476,a celebrity i like had his appendix out and tweete...,-2,-18.927045899629594,-0.008324512839319453,36.09474182128906,-1.6385726928710938
Disgust,24,10476,a celebrity i like had his appendix out and tweete...,-1,-18.92287866771221,-0.004157280921937456,36.914039611816406,-0.81927490234375
Disgust,24,10476,a celebrity i like had his appendix out and tweete...,0,-18.918721386790274,0.0,37.733314514160156,0.0
Disgust,24,10476,a celebrity i like had his appendix out and tweete...,1,-18.914607602357865,0.004113784432409062,38.552581787109375,0.8192672729492188
Disgust,24,10476,a celebrity i like had his appendix out and tweete...,2,-18.910520896315575,0.008200490474699507,39.371856689453125,1.6385421752929688
Disgust,24,10476,a celebrity i like had his appendix out and tweete...,4,-18.902426570653915,0.016294816136358747,41.01042938232422,3.2771148681640625
Disgust,24,10476,no idea how [NAME] was a [NAME] or [NAME]. just aw...,-2,-29.595247203111647,-0.01212596297263957,0.0,0.0
Disgust,24,10476,no idea how [NAME] was a [NAME] or [NAME]. just aw...,-1,-29.5891953766346,-0.006074136495591631,0.0,0.0
Disgust,24,10476,no idea how [NAME] was a [NAME] or [NAME]. just aw...,0,-29.583121240139008,0.0,0.0,0.0
Disgust,24,10476,no idea how [NAME] was a [NAME] or [NAME]. just aw...,1,-29.57702080607414,0.006100434064865823,0.0,0.0
Disgust,24,10476,no idea how [NAME] was a [NAME] or [NAME]. just aw...,2,-29.57088131904602,0.012239921092987771,0.0,0.0
Disgust,24,10476,no idea how [NAME] was a [NAME] or [NAME]. just aw...,4,-29.558540004491807,0.024581235647200828,0.0,0.0
Disgust,24,10476,My office has very few personal offices. Its awful...,-2,-32.489558139443396,-0.017002218961714277,0.0,0.0
Disgust,24,10476,My office has very few personal offices. Its awful...,-1,-32.48106676638126,-0.008510845899579067,0.0,0.0
Disgust,24,10476,My office has very few personal offices. Its awful...,0,-32.47255592048168,0.0,0.0,0.0
Disgust,24,10476,My office has very few personal offices. Its awful...,1,-32.46404465734959,0.008511263132092495,0.0,0.0
Disgust,24,10476,My office has very few personal offices. Its awful...,2,-32.45553059875965,0.01702532172203064,0.0,0.0
Disgust,24,10476,My office has very few personal offices. Its awful...,4,-32.43848275244236,0.03407316803932048,0.0,0.0
Disgust,24,10476,The very worst possible route they could have gone...,-2,-25.93681644499302,-0.01241714954376505,54.55827331542969,-1.6385726928710938
Disgust,24,10476,The very worst possible route they could have gone...,-1,-25.930603408813475,-0.0062041133642196655,55.37751770019531,-0.8193283081054688
Disgust,24,10476,The very worst possible route they could have gone...,0,-25.924399295449255,0.0,56.19684600830078,0.0
Disgust,24,10476,The very worst possible route they could have gone...,1,-25.91818464696407,0.006214648485183716,57.01609802246094,0.8192520141601562
Disgust,24,10476,The very worst possible route they could have gone...,2,-25.911964702606202,0.012434592843053593,57.83538818359375,1.6385421752929688
Disgust,24,10476,The very worst possible route they could have gone...,4,-25.899571016430855,0.02482827901840068,59.47394561767578,3.277099609375
Joy,25,13068,Well good luck and have fun!,-2,-26.51589035987854,-0.016265869140625,44.53757095336914,-1.5570449829101562
Joy,25,13068,Well good luck and have fun!,-1,-26.5077374458313,-0.0081129550933845,45.31608963012695,-0.7785263061523438
Joy,25,13068,Well good luck and have fun!,0,-26.499624490737915,0.0,46.0946159362793,0.0
Joy,25,13068,Well good luck and have fun!,1,-26.49154191017151,0.00808258056640554,46.87313461303711,0.7785186767578125
Joy,25,13068,Well good luck and have fun!,2,-26.48349509239197,0.016129398345945845,47.65164566040039,1.5570297241210938
Joy,25,13068,Well good luck and have fun!,4,-26.467479515075684,0.032144975662230735,49.2087516784668,3.1141357421875
Joy,25,13068,Glad to see we are still around :).,-2,-24.669518327713014,-0.020819854736330967,0.0,0.0
Joy,25,13068,Glad to see we are still around :).,-1,-24.659105634689332,-0.010407161712649327,0.0,0.0
Joy,25,13068,Glad to see we are still around :).,0,-24.648698472976683,0.0,0.0,0.0
Joy,25,13068,Glad to see we are still around :).,1,-24.638329410552977,0.010369062423706055,0.0,0.0
Joy,25,13068,Glad to see we are still around :).,2,-24.627958250045776,0.020740222930907493,0.0,0.0
Joy,25,13068,Glad to see we are still around :).,4,-24.607291507720948,0.04140696525573517,0.0,0.0
Joy,25,13068,My blood pressure Edit: I'm just happy to be here.,-2,-21.38149287700653,-0.016080880165098677,24.72234344482422,-1.5570564270019531
Joy,25,13068,My blood pressure Edit: I'm just happy to be here.,-1,-21.373436760902404,-0.00802476406097341,25.500865936279297,-0.778533935546875
Joy,25,13068,My blood pressure Edit: I'm just happy to be here.,0,-21.36541199684143,0.0,26.279399871826172,0.0
Joy,25,13068,My blood pressure Edit: I'm just happy to be here.,1,-21.357433009147645,0.00797898769378591,27.057926177978516,0.7785263061523438
Joy,25,13068,My blood pressure Edit: I'm just happy to be here.,2,-21.349474382400512,0.01593761444091868,27.836441040039062,1.5570411682128906
Joy,25,13068,My blood pressure Edit: I'm just happy to be here.,4,-21.333686351776123,0.03172564506530762,29.393497467041016,3.1140975952148438
Joy,25,13068,My boyfriend is so much like your husband. I’m so ...,-2,-25.209269547462462,-0.01625974178314138,43.67670822143555,-1.5570449829101562
Joy,25,13068,My boyfriend is so much like your husband. I’m so ...,-1,-25.201121115684508,-0.008111310005187278,44.45524978637695,-0.77850341796875
Joy,25,13068,My boyfriend is so much like your husband. I’m so ...,0,-25.19300980567932,0.0,45.2337532043457,0.0
Joy,25,13068,My boyfriend is so much like your husband. I’m so ...,1,-25.184930205345154,0.00807960033416677,46.01224899291992,0.7784957885742188
Joy,25,13068,My boyfriend is so much like your husband. I’m so ...,2,-25.176898884773255,0.016110920906065473,46.79081344604492,1.5570602416992188
Joy,25,13068,My boyfriend is so much like your husband. I’m so ...,4,-25.160936164855958,0.03207364082336284,48.34786605834961,3.1141128540039062
Joy,25,13068,I enjoy BOG and Italy at Epcot. But that’s just me...,-2,-26.928387022018434,-0.02187800407409668,12.697293281555176,-1.5570621490478516
Joy,25,13068,I enjoy BOG and Italy at Epcot. But that’s just me...,-1,-26.91744260787964,-0.010933589935302024,13.475829124450684,-0.7785263061523438
Joy,25,13068,I enjoy BOG and Italy at Epcot. But that’s just me...,0,-26.906509017944337,0.0,14.254355430603027,0.0
Joy,25,13068,I enjoy BOG and Italy at Epcot. But that’s just me...,1,-26.895598316192626,0.010910701751711827,15.032889366149902,0.778533935546875
Joy,25,13068,I enjoy BOG and Italy at Epcot. But that’s just me...,2,-26.88470392227173,0.021805095672608132,15.811419486999512,1.5570640563964844
Joy,25,13068,I enjoy BOG and Italy at Epcot. But that’s just me...,4,-26.86295199394226,0.043557024002076616,17.368453979492188,3.11409854888916
Joy,25,13068,"[NAME]: ""I like being bad. It makes me happy.""",-2,-26.19774398803711,-0.020230865478517046,0.0,0.0
Joy,25,13068,"[NAME]: ""I like being bad. It makes me happy.""",-1,-26.187628269195557,-0.01011514663696289,0.0,0.0
Joy,25,13068,"[NAME]: ""I like being bad. It makes me happy.""",0,-26.177513122558594,0.0,0.0,0.0
Joy,25,13068,"[NAME]: ""I like being bad. It makes me happy.""",1,-26.167416381835938,0.01009674072265554,0.0,0.0
Joy,25,13068,"[NAME]: ""I like being bad. It makes me happy.""",2,-26.157324838638306,0.020188283920287375,0.0,0.0
Joy,25,13068,"[NAME]: ""I like being bad. It makes me happy.""",4,-26.137173891067505,0.04033923149108887,0.0,0.0
Joy,25,13068,I'm 33 and every year I'm more sure I never want c...,-2,-17.43892388343811,-0.0133331537246697,0.0,-11.834820747375488
Joy,25,13068,I'm 33 and every year I'm more sure I never want c...,-1,-17.432219767570494,-0.006629037857052822,0.0,-11.834820747375488
Joy,25,13068,I'm 33 and every year I'm more sure I never want c...,0,-17.42559072971344,0.0,11.834820747375488,0.0
Joy,25,13068,I'm 33 and every year I'm more sure I never want c...,1,-17.41903145313263,0.0065592765808126785,12.613343238830566,0.7785224914550781
Joy,25,13068,I'm 33 and every year I'm more sure I never want c...,2,-17.41253528594971,0.01305544376373291,13.391863822937012,1.5570430755615234
Joy,25,13068,I'm 33 and every year I'm more sure I never want c...,4,-17.39973955154419,0.0258511781692512,14.948929786682129,3.1141090393066406
Joy,25,13068,"Usually fly fishing. During winter I like cooking,...",-2,-28.89370470046997,-0.02220163345337056,0.0,0.0
Joy,25,13068,"Usually fly fishing. During winter I like cooking,...",-1,-28.88260164260864,-0.011098575592040305,0.0,0.0
Joy,25,13068,"Usually fly fishing. During winter I like cooking,...",0,-28.8715030670166,0.0,0.0,0.0
Joy,25,13068,"Usually fly fishing. During winter I like cooking,...",1,-28.860395383834838,0.011107683181762695,11.81108570098877,11.81108570098877
Joy,25,13068,"Usually fly fishing. During winter I like cooking,...",2,-28.849291276931762,0.022211790084838867,12.58959674835205,12.58959674835205
Joy,25,13068,"Usually fly fishing. During winter I like cooking,...",4,-28.827076482772828,0.04442658424377299,14.14665699005127,14.14665699005127
Joy,25,13068,Yeehaw! It's time for a hoedown!!!!,-2,-28.522846126556395,-0.022524547576903586,12.355608940124512,-1.5570545196533203
Joy,25,13068,Yeehaw! It's time for a hoedown!!!!,-1,-28.51157956123352,-0.011257982254029741,13.134137153625488,-0.7785263061523438
Joy,25,13068,Yeehaw! It's time for a hoedown!!!!,0,-28.50032157897949,0.0,13.912663459777832,0.0
Joy,25,13068,Yeehaw! It's time for a hoedown!!!!,1,-28.48907861709595,0.01124296188354279,14.691197395324707,0.778533935546875
Joy,25,13068,Yeehaw! It's time for a hoedown!!!!,2,-28.47784481048584,0.022476768493650212,15.469710350036621,1.557046890258789
Joy,25,13068,Yeehaw! It's time for a hoedown!!!!,4,-28.455432748794557,0.04488883018493439,17.026771545410156,3.114108085632324
Joy,25,13068,"Haha, well it sounds like its done too good of a j...",-2,-28.67657208442688,-0.019563722610474343,27.626659393310547,-1.5570640563964844
Joy,25,13068,"Haha, well it sounds like its done too good of a j...",-1,-28.666777515411376,-0.009769153594969993,28.405162811279297,-0.7785606384277344
Joy,25,13068,"Haha, well it sounds like its done too good of a j...",0,-28.657008361816406,0.0,29.18372344970703,0.0
Joy,25,13068,"Haha, well it sounds like its done too good of a j...",1,-28.647272443771364,0.009735918045041814,29.962249755859375,0.7785263061523438
Joy,25,13068,"Haha, well it sounds like its done too good of a j...",2,-28.637541675567626,0.019466686248780007,30.74075698852539,1.5570335388183594
Joy,25,13068,"Haha, well it sounds like its done too good of a j...",4,-28.61819143295288,0.03881692886352539,32.297794342041016,3.1140708923339844
Anger,25,8662,"You're the one who's out, biggy. Out of your mind!",-2,-24.54684849977493,-0.0028964161872835348,76.46427917480469,-1.977783203125
Anger,25,8662,"You're the one who's out, biggy. Out of your mind!",-1,-24.545402538776397,-0.001450455188749089,77.45318603515625,-0.9888763427734375
Anger,25,8662,"You're the one who's out, biggy. Out of your mind!",0,-24.543952083587648,0.0,78.44206237792969,0.0
Anger,25,8662,"You're the one who's out, biggy. Out of your mind!",1,-24.542514610290528,0.0014374732971198512,79.43095397949219,0.9888916015625
Anger,25,8662,"You're the one who's out, biggy. Out of your mind!",2,-24.541098189353942,0.002853894233705745,80.4198989868164,1.9778366088867188
Anger,25,8662,"You're the one who's out, biggy. Out of your mind!",4,-24.538295936584472,0.00565614700317596,82.39767456054688,3.9556121826171875
Anger,25,8662,Classic sloth fuckboi,-2,-27.417611169815064,-0.0034056663513197805,0.0,0.0
Anger,25,8662,Classic sloth fuckboi,-1,-27.41591100692749,-0.0017055034637465383,0.0,0.0
Anger,25,8662,Classic sloth fuckboi,0,-27.414205503463744,0.0,0.0,0.0
Anger,25,8662,Classic sloth fuckboi,1,-27.41246223449707,0.0017432689666740941,0.0,0.0
Anger,25,8662,Classic sloth fuckboi,2,-27.41072325706482,0.00348224639892436,0.0,0.0
Anger,25,8662,Classic sloth fuckboi,4,-27.407166147232054,0.007039356231690164,0.0,0.0
Anger,25,8662,Must be so frustrating having the wrong old man fa...,-2,-25.85991413593292,-0.004174399375916238,0.0,0.0
Anger,25,8662,Must be so frustrating having the wrong old man fa...,-1,-25.857822275161745,-0.0020825386047391703,0.0,0.0
Anger,25,8662,Must be so frustrating having the wrong old man fa...,0,-25.855739736557005,0.0,0.0,0.0
Anger,25,8662,Must be so frustrating having the wrong old man fa...,1,-25.853674268722536,0.002065467834469814,0.0,0.0
Anger,25,8662,Must be so frustrating having the wrong old man fa...,2,-25.851609873771668,0.004129862785337224,0.0,0.0
Anger,25,8662,Must be so frustrating having the wrong old man fa...,4,-25.84750816822052,0.008231568336483974,0.0,0.0
Anger,25,8662,I have failed you [NAME]. I have failed you.,-2,-31.512848675251007,-0.008043062686919455,129.10255432128906,-1.97772216796875
Anger,25,8662,I have failed you [NAME]. I have failed you.,-1,-31.508833956718444,-0.004028344154356489,130.0913848876953,-0.9888916015625
Anger,25,8662,I have failed you [NAME]. I have failed you.,0,-31.504805612564088,0.0,131.0802764892578,0.0
Anger,25,8662,I have failed you [NAME]. I have failed you.,1,-31.500785756111146,0.0040198564529418945,132.06915283203125,0.9888763427734375
Anger,25,8662,I have failed you [NAME]. I have failed you.,2,-31.496745264530183,0.008060348033904319,133.05813598632812,1.9778594970703125
Anger,25,8662,I have failed you [NAME]. I have failed you.,4,-31.488667607307434,0.016138005256653543,135.03591918945312,3.9556427001953125
Anger,25,8662,A fucking centaur,-2,-30.093630075454712,-0.005084991455078125,22.942167282104492,-1.9777812957763672
Anger,25,8662,A fucking centaur,-1,-30.09110164642334,-0.0025565624237060547,23.931045532226562,-0.9889030456542969
Anger,25,8662,A fucking centaur,0,-30.088545083999634,0.0,24.91994857788086,0.0
Anger,25,8662,A fucking centaur,1,-30.08599133491516,0.002553749084473367,25.90884017944336,0.9888916015625
Anger,25,8662,A fucking centaur,2,-30.08340902328491,0.00513606071472239,26.897750854492188,1.9778022766113281
